id,indicatorId,initialNumber,finalNumber,company,ndc
88252,2408,2904000,2904999,ANDINATEL S.A.,3
88253,2409,2907000,2907999,ANDINATEL S.A.,3
88254,2410,2900000,2909999,ANDINATEL S.A.,3
88255,2411,2910000,2910999,ANDINATEL S.A.,3
88256,2412,2916000,2916999,ANDINATEL S.A.,3
88257,2413,2919000,2919999,ANDINATEL S.A.,3
88258,2414,2936000,2936999,ANDINATEL S.A.,3
88259,2415,2938000,2938999,ANDINATEL S.A.,3
88260,2416,2930000,2932999,ANDINATEL S.A.,3
88261,2416,2934000,2939999,ANDINATEL S.A.,3
88262,2417,2750000,2750999,ANDINATEL S.A.,3
88263,2417,2752000,2759999,ANDINATEL S.A.,3
88264,2418,2510000,2519999,PACIFICTEL S.A.,7
88265,2419,2900000,2909999,PACIFICTEL S.A.,7
88266,2420,2910000,2919999,PACIFICTEL S.A.,7
88267,2421,2910000,2919999,PACIFICTEL S.A.,7
88268,2422,2927000,2927999,PACIFICTEL S.A.,7
88269,2423,2920000,2929999,PACIFICTEL S.A.,7
88270,2424,2920000,2929999,PACIFICTEL S.A.,7
88271,2425,2940000,2940999,PACIFICTEL S.A.,7
88272,2426,2941000,2941999,PACIFICTEL S.A.,7
88273,2427,2953000,2953999,PACIFICTEL S.A.,7
88274,2428,2954000,2954999,PACIFICTEL S.A.,7
88275,2429,2956000,2956999,PACIFICTEL S.A.,7
88276,2430,2958000,2958999,PACIFICTEL S.A.,7
88277,2431,2950000,2959999,PACIFICTEL S.A.,7
88278,2432,2960000,2969999,PACIFICTEL S.A.,7
88279,2433,2979000,2979999,PACIFICTEL S.A.,7
88280,2434,2970000,2979999,PACIFICTEL S.A.,7
88281,2435,2970000,2979999,PACIFICTEL S.A.,7
88282,2436,2980000,2989999,PACIFICTEL S.A.,7
88283,2437,2990000,2999999,PACIFICTEL S.A.,7
88284,2438,2900000,2939999,PACIFICTEL S.A.,7
88285,2438,2950000,2999999,PACIFICTEL S.A.,7
88286,2439,2940000,2949999,PACIFICTEL S.A.,7
88287,2440,2790000,2790999,ANDINATEL S.A.,3
88288,2441,2795000,2795999,ANDINATEL S.A.,3
88289,2442,2880000,2889999,ANDINATEL S.A.,3
88290,2443,2867000,2867999,ANDINATEL S.A.,3
88291,2444,2789000,2789999,ANDINATEL S.A.,6
88292,2445,2400000,2400999,PACIFICTEL S.A.,5
88293,2446,2770000,2779999,PACIFICTEL S.A.,5
88294,2447,2450000,2459999,ETAPA,7
88295,2448,2470000,2470999,ETAPA,7
88296,2449,2870000,2879999,ETAPA,7
88297,2450,2912000,2912999,ANDINATEL S.A.,3
88298,2451,2090000,2099999,PACIFICTEL S.A.,4
88299,2451,2100000,2109999,PACIFICTEL S.A.,4
88300,2451,2110000,2119999,PACIFICTEL S.A.,4
88301,2451,2120000,2129999,PACIFICTEL S.A.,4
88302,2451,2180000,2180099,PACIFICTEL S.A.,4
88303,2451,2200000,2299999,PACIFICTEL S.A.,4
88304,2451,2310000,2319999,PACIFICTEL S.A.,4
88305,2451,2300000,2399999,PACIFICTEL S.A.,4
88306,2451,2460000,2469999,PACIFICTEL S.A.,4
88307,2451,2400000,2499999,PACIFICTEL S.A.,4
88308,2451,2580000,2589999,PACIFICTEL S.A.,4
88309,2451,2500000,2599999,PACIFICTEL S.A.,4
88310,2451,2600000,2609999,PACIFICTEL S.A.,4
88311,2451,2610000,2619999,PACIFICTEL S.A.,4
88312,2451,2620000,2620999,PACIFICTEL S.A.,4
88314,2451,2630000,2639999,PACIFICTEL S.A.,4
88315,2451,2640000,2649999,PACIFICTEL S.A.,4
88316,2451,2650000,2659999,PACIFICTEL S.A.,4
88317,2451,2660000,2669999,PACIFICTEL S.A.,4
88318,2451,2670000,2679999,PACIFICTEL S.A.,4
88319,2451,2680000,2689999,PACIFICTEL S.A.,4
88320,2451,2738000,2738999,PACIFICTEL S.A.,4
88321,2451,2860000,2869999,PACIFICTEL S.A.,4
88322,2451,2870000,2879999,PACIFICTEL S.A.,4
88323,2451,2800000,2899999,PACIFICTEL S.A.,4
88324,2452,2700000,2700999,PACIFICTEL S.A.,4
88325,2453,2704000,2704999,PACIFICTEL S.A.,4
88326,2454,2706000,2706999,PACIFICTEL S.A.,4
88327,2455,2708000,2708999,PACIFICTEL S.A.,4
88328,2456,2709000,2709999,PACIFICTEL S.A.,4
88329,2457,2717000,2717999,PACIFICTEL S.A.,4
88330,2458,2719000,2719999,PACIFICTEL S.A.,4
88331,2459,2710000,2719999,PACIFICTEL S.A.,4
88332,2460,2726000,2726999,PACIFICTEL S.A.,4
88333,2461,2720000,2729999,PACIFICTEL S.A.,4
88334,2462,2720000,2729999,PACIFICTEL S.A.,4
88335,2463,2720000,2729999,PACIFICTEL S.A.,4
88336,2464,2720000,2729999,PACIFICTEL S.A.,4
88337,2465,2742000,2742999,PACIFICTEL S.A.,4
88338,2466,2744000,2744999,PACIFICTEL S.A.,4
88339,2467,2748000,2748999,PACIFICTEL S.A.,4
88340,2468,2740000,2749999,PACIFICTEL S.A.,4
88341,2469,2750000,2759999,PACIFICTEL S.A.,4
88342,2470,2764000,2764999,PACIFICTEL S.A.,4
88343,2471,2766000,2766999,PACIFICTEL S.A.,4
88344,2472,2768000,2768999,PACIFICTEL S.A.,4
88345,2473,2760000,2769999,PACIFICTEL S.A.,4
88346,2474,2770000,2779999,PACIFICTEL S.A.,4
88348,2474,2930000,2939999,PACIFICTEL S.A.,4
88349,2475,2791000,2791999,PACIFICTEL S.A.,4
88350,2476,2790000,2799999,PACIFICTEL S.A.,4
88351,2477,2790000,2799999,PACIFICTEL S.A.,4
88352,2478,2790000,2799999,PACIFICTEL S.A.,4
88353,2479,2904000,2904999,PACIFICTEL S.A.,4
88354,2480,2906000,2906999,PACIFICTEL S.A.,4
88355,2481,2909000,2909999,PACIFICTEL S.A.,4
88356,2482,2916000,2916999,PACIFICTEL S.A.,4
88357,2483,2946000,2946999,PACIFICTEL S.A.,4
88358,2484,2956000,2956999,PACIFICTEL S.A.,4
88359,2485,2960000,2969999,PACIFICTEL S.A.,4
88360,2486,2970000,2979999,PACIFICTEL S.A.,4
88361,2487,2950000,2959999,PACIFICTEL S.A.,4
88362,2488,2930000,2939999,PACIFICTEL S.A.,5
88363,2489,2780000,2789999,PACIFICTEL S.A.,4
88364,2490,2901000,2901999,PACIFICTEL S.A.,4
88365,2491,2912000,2912999,PACIFICTEL S.A.,4
88366,2492,2918000,2918999,PACIFICTEL S.A.,4
88367,2493,2948000,2948999,PACIFICTEL S.A.,4
88368,2494,2940000,2945999,PACIFICTEL S.A.,4
88369,2494,2947000,2949999,PACIFICTEL S.A.,4
88370,2495,2950000,2955999,PACIFICTEL S.A.,4
88371,2495,2957000,2959999,PACIFICTEL S.A.,4
88372,2496,2340000,2340999,PACIFICTEL S.A.,5
88373,2497,2353000,2353999,PACIFICTEL S.A.,5
88374,2498,2391000,2391999,PACIFICTEL S.A.,5
88375,2499,2397000,2397009,PACIFICTEL S.A.,5
88376,2499,2390000,2399999,PACIFICTEL S.A.,5
88377,2500,2589000,2589999,PACIFICTEL S.A.,5
88378,2501,2604000,2604999,PACIFICTEL S.A.,5
88379,2502,2606000,2606999,PACIFICTEL S.A.,5
88380,2503,2608000,2608999,PACIFICTEL S.A.,5
88381,2504,2600000,2609999,PACIFICTEL S.A.,5
88382,2505,2610000,2619999,PACIFICTEL S.A.,5
88383,2506,2610000,2619999,PACIFICTEL S.A.,5
88384,2507,2640000,2640999,PACIFICTEL S.A.,5
88385,2508,2642000,2642999,PACIFICTEL S.A.,5
88386,2509,2646000,2646999,PACIFICTEL S.A.,5
88387,2510,2647000,2647999,PACIFICTEL S.A.,5
88388,2511,2649000,2649999,PACIFICTEL S.A.,5
88389,2512,2640000,2649999,PACIFICTEL S.A.,5
88390,2513,2650000,2659999,PACIFICTEL S.A.,5
88391,2514,2670000,2670999,PACIFICTEL S.A.,5
88392,2515,2672000,2672999,PACIFICTEL S.A.,5
88393,2516,2670000,2679999,PACIFICTEL S.A.,5
88394,2517,2682000,2682999,PACIFICTEL S.A.,5
88395,2518,2685000,2685999,PACIFICTEL S.A.,5
88396,2519,2690000,2699999,PACIFICTEL S.A.,5
88397,2520,2690000,2699999,PACIFICTEL S.A.,5
88398,2521,2600000,2659999,PACIFICTEL S.A.,5
88399,2521,2670000,2679999,PACIFICTEL S.A.,5
88400,2521,2690000,2699999,PACIFICTEL S.A.,5
88401,2522,2600000,2659999,PACIFICTEL S.A.,5
88402,2522,2670000,2679999,PACIFICTEL S.A.,5
88403,2522,2690000,2699999,PACIFICTEL S.A.,5
88404,2523,2905000,2905999,PACIFICTEL S.A.,5
88405,2524,2920000,2929999,PACIFICTEL S.A.,5
88406,2525,2680000,2689999,PACIFICTEL S.A.,5
88407,2526,2529000,2529999,PACIFICTEL S.A.,5
88408,2527,2520000,2529999,PACIFICTEL S.A.,5
88409,2528,2520000,2529999,PACIFICTEL S.A.,5
88410,2529,2660000,2669999,PACIFICTEL S.A.,5
88411,2530,2700000,2700999,PACIFICTEL S.A.,5
88412,2531,2730000,2739999,PACIFICTEL S.A.,5
88413,2532,2700000,2769999,PACIFICTEL S.A.,5
88414,2532,2780000,2799999,PACIFICTEL S.A.,5
88415,2533,2903000,2903999,PACIFICTEL S.A.,5
88416,2534,2907000,2907999,PACIFICTEL S.A.,5
88417,2535,2917000,2917999,PACIFICTEL S.A.,5
88418,2536,2919000,2919999,PACIFICTEL S.A.,5
88419,2537,2944000,2944999,PACIFICTEL S.A.,5
88420,2538,2947000,2947999,PACIFICTEL S.A.,5
88421,2539,2948000,2948999,PACIFICTEL S.A.,5
88422,2540,2953000,2953999,PACIFICTEL S.A.,5
88423,2541,2954000,2954999,PACIFICTEL S.A.,5
88424,2542,2959000,2959999,PACIFICTEL S.A.,5
88425,2543,2950000,2959999,PACIFICTEL S.A.,5
88426,2544,2970000,2979999,PACIFICTEL S.A.,5
88427,2545,2940000,2949999,PACIFICTEL S.A.,5
88428,2546,2680000,2681999,PACIFICTEL S.A.,5
88429,2546,2683000,2684999,PACIFICTEL S.A.,5
88430,2546,2686000,2689999,PACIFICTEL S.A.,5
88431,2547,2940000,2943999,PACIFICTEL S.A.,5
88432,2547,2945000,2946999,PACIFICTEL S.A.,5
88433,2547,2948000,2949999,PACIFICTEL S.A.,5
88434,2549,2280000,2280999,ANDINATEL S.A.,6
88435,2550,2287000,2287999,ANDINATEL S.A.,6
88437,2551,2290000,2299999,ANDINATEL S.A.,6
88438,2552,2960000,2969999,ANDINATEL S.A.,6
88439,2552,2980000,2982999,ANDINATEL S.A.,6
88440,2552,2984000,2989999,ANDINATEL S.A.,6
88441,2553,2973000,2973999,ANDINATEL S.A.,6
88442,2554,2977000,2977999,ANDINATEL S.A.,6
88443,2555,2979000,2979999,ANDINATEL S.A.,6
88444,2556,2880000,2889999,ETAPA,7
88445,2557,2320000,2320999,ANDINATEL S.A.,6
88446,2558,2329000,2329999,ANDINATEL S.A.,6
88447,2559,2870000,2870999,ANDINATEL S.A.,6
88448,2560,2889000,2889999,ANDINATEL S.A.,6
88449,2561,2890000,2890999,ANDINATEL S.A.,6
88450,2559,2880000,2889999,ANDINATEL S.A.,6
88451,2563,2360000,2360999,ANDINATEL S.A.,6
88452,2564,2369000,2369999,ANDINATEL S.A.,6
88453,2565,2800000,2800999,ANDINATEL S.A.,6
88454,2566,2818000,2818999,ANDINATEL S.A.,6
88455,2566,2830000,2839999,ANDINATEL S.A.,6
88456,2567,2830000,2839999,ANDINATEL S.A.,6
88457,2568,2780000,2785999,ANDINATEL S.A.,6
88458,2568,2787000,2789999,ANDINATEL S.A.,6
88459,2569,2382000,2382999,ANDINATEL S.A.,6
88460,2570,2740000,2740999,ANDINATEL S.A.,6
88461,2571,2899000,2899999,ANDINATEL S.A.,6
88462,2572,2983000,2983999,ANDINATEL S.A.,6
88463,2573,2880000,2889999,ANDINATEL S.A.,6
88464,2574,2480000,2480999,ANDINATEL S.A.,6
88465,2575,2484000,2484999,ANDINATEL S.A.,6
88466,2576,2670000,2670999,ANDINATEL S.A.,6
88467,2577,2700000,2709999,ANDINATEL S.A.,6
88468,2577,2710000,2719999,ANDINATEL S.A.,6
88469,2577,2720000,2729999,ANDINATEL S.A.,6
88470,2577,2730000,2739999,ANDINATEL S.A.,6
88471,2578,2730000,2739999,ANDINATEL S.A.,6
88472,2578,2760000,2769999,ANDINATEL S.A.,6
88473,2579,2730000,2739999,ANDINATEL S.A.,6
88474,2580,2744000,2744999,ANDINATEL S.A.,6
88475,2581,2786000,2786999,ANDINATEL S.A.,6
88476,2582,2902000,2902999,ANDINATEL S.A.,6
88477,2583,2640000,2649999,ANDINATEL S.A.,6
88478,2583,2990000,2999999,ANDINATEL S.A.,6
88479,2583,2970000,2972999,ANDINATEL S.A.,6
88480,2583,2974000,2976999,ANDINATEL S.A.,6
88481,2583,2600000,2669999,ANDINATEL S.A.,6
88482,2583,2671000,2699999,ANDINATEL S.A.,6
88483,2583,2900000,2901999,ANDINATEL S.A.,6
88484,2583,2903000,2959999,ANDINATEL S.A.,6
88485,2584,2660000,2660999,ANDINATEL S.A.,6
88486,2585,2662000,2662999,ANDINATEL S.A.,6
88487,2586,2665000,2665999,ANDINATEL S.A.,6
88488,2587,2749000,2749999,ANDINATEL S.A.,6
88489,2588,2900000,2901999,ANDINATEL S.A.,6
88490,2588,2903000,2909999,ANDINATEL S.A.,6
88491,2589,2910000,2919999,ANDINATEL S.A.,6
88492,2590,2910000,2919999,ANDINATEL S.A.,6
88493,2591,2920000,2929999,ANDINATEL S.A.,6
88494,2592,2934000,2934999,ANDINATEL S.A.,6
88495,2593,2937000,2937999,ANDINATEL S.A.,6
88496,2594,2939000,2939999,ANDINATEL S.A.,6
88497,2595,2930000,2939999,ANDINATEL S.A.,6
88498,2596,2941000,2941999,ANDINATEL S.A.,6
88499,2597,2946000,2946999,ANDINATEL S.A.,6
88500,2598,2974000,2974999,ANDINATEL S.A.,6
88501,2583,2978000,2979999,ANDINATEL S.A.,6
88502,2600,2200000,2200999,PACIFICTEL S.A.,7
88503,2601,2502000,2502999,PACIFICTEL S.A.,7
88504,2602,2540000,2549999,PACIFICTEL S.A.,7
88505,2603,2560000,2569999,PACIFICTEL S.A.,7
88506,2604,2500000,2509999,PACIFICTEL S.A.,7
88507,2604,2520000,2599999,PACIFICTEL S.A.,7
88508,2605,2653000,2653999,PACIFICTEL S.A.,7
88509,2606,2657000,2657999,PACIFICTEL S.A.,7
88510,2607,2659000,2659999,PACIFICTEL S.A.,7
88511,2608,2673000,2673999,PACIFICTEL S.A.,7
88512,2609,2679000,2679999,PACIFICTEL S.A.,7
88513,2610,2670000,2679999,PACIFICTEL S.A.,7
88514,2611,2680000,2680999,PACIFICTEL S.A.,7
88515,2612,2680000,2689999,PACIFICTEL S.A.,7
88516,2613,2680000,2689999,PACIFICTEL S.A.,7
88517,2614,2699000,2699999,PACIFICTEL S.A.,7
88518,2615,2690000,2699999,PACIFICTEL S.A.,7
88519,2616,2940000,2940999,PACIFICTEL S.A.,7
88520,2616,2942000,2949999,PACIFICTEL S.A.,7
88521,2617,2480000,2484999,ETAPA,7
88522,2617,2486000,2489999,ETAPA,7
88523,2617,2890000,2899999,ETAPA,7
88524,2619,2203000,2203999,PACIFICTEL S.A.,7
88525,2620,2215000,2215999,PACIFICTEL S.A.,7
88526,2621,2223000,2223999,PACIFICTEL S.A.,7
88527,2622,2250000,2259999,PACIFICTEL S.A.,7
88528,2623,2250000,2259999,PACIFICTEL S.A.,7
88529,2624,2262000,2262999,PACIFICTEL S.A.,7
88530,2625,2260000,2269999,PACIFICTEL S.A.,7
88531,2626,2279000,2279999,PACIFICTEL S.A.,7
88532,2627,2270000,2279999,PACIFICTEL S.A.,7
88533,2628,2270000,2279999,PACIFICTEL S.A.,7
88534,2629,2280000,2280999,PACIFICTEL S.A.,7
88535,2630,2282000,2282999,PACIFICTEL S.A.,7
88536,2631,2284000,2284999,PACIFICTEL S.A.,7
88537,2632,2290000,2299999,PACIFICTEL S.A.,7
88538,2633,2410000,2410999,PACIFICTEL S.A.,7
88539,2634,2430000,2430999,PACIFICTEL S.A.,7
88540,2635,2432000,2432999,PACIFICTEL S.A.,7
88541,2636,2434000,2434999,PACIFICTEL S.A.,7
88542,2632,2850000,2859999,ETAPA,7
88543,2632,2800000,2869999,ETAPA,7
88544,2638,2320000,2320999,ETAPA,7
88545,2639,2330000,2330999,ETAPA,7
88546,2640,2340000,2349999,ETAPA,7
88547,2641,2350000,2350999,ETAPA,7
88548,2642,2360000,2360999,ETAPA,7
88549,2643,2365000,2365999,ETAPA,7
88550,2644,2380000,2389999,ETAPA,7
88551,2645,2390000,2390999,ETAPA,7
88552,2646,2400000,2400999,ETAPA,7
88553,2647,2440000,2440999,ETAPA,7
88554,2648,2460000,2460999,ETAPA,7
88555,2649,2485000,2485999,ETAPA,7
88556,2650,2490000,2490999,ETAPA,7
88557,2651,2470000,2479999,ETAPA,7
88558,2651,2890000,2899999,ETAPA,7
88559,2641,2870000,2879999,ETAPA,7
88560,2642,2870000,2879999,ETAPA,7
88561,2645,2870000,2879999,ETAPA,7
88562,2632,2880000,2899999,ETAPA,7
88563,2646,2890000,2899999,ETAPA,7
88564,2657,2370000,2379999,ETAPA,7
88565,2658,2210000,2210999,PACIFICTEL S.A.,7
88566,2659,2214000,2214999,PACIFICTEL S.A.,7
88567,2660,2233000,2233999,PACIFICTEL S.A.,7
88568,2661,2234000,2234999,PACIFICTEL S.A.,7
88569,2662,2230000,2239999,PACIFICTEL S.A.,7
88570,2663,2230000,2239999,PACIFICTEL S.A.,7
88571,2664,2240000,2249999,PACIFICTEL S.A.,7
88572,2665,2240000,2249999,PACIFICTEL S.A.,7
88573,2666,2420000,2429999,PACIFICTEL S.A.,7
88574,2667,2370000,2370999,ETAPA,7
88575,2668,2301000,2301999,PACIFICTEL S.A.,7
88576,2669,2303000,2303999,PACIFICTEL S.A.,7
88577,2670,2308000,2308999,PACIFICTEL S.A.,7
88578,2671,2310000,2310999,PACIFICTEL S.A.,7
88579,2672,2600000,2609999,PACIFICTEL S.A.,7
88580,2673,6000000,6999999,SERIE 9,9
88581,2674,5000000,5999999,SERIE 9,9
88582,2674,2500000,2999999,SERIE 9,9
88583,2674,8000000,9099999,SERIE 9,9
88584,2674,9200000,9299999,SERIE 9,9
88585,2674,9700000,9999999,SERIE 9,9
88586,2675,7000000,7999999,SERIE 9,9
88587,2675,0,2499999,SERIE 9,9
88588,2675,3000000,4999999,SERIE 9,9
88589,2675,9100000,9199999,SERIE 9,9
88590,2675,9300000,9699999,SERIE 9,9
88591,2673,2000000,2499999,SERIE 8,8
88592,2674,4000000,4999999,SERIE 8,8
88593,2674,7000000,7299999,SERIE 8,8
88594,2675,5000000,6999999,SERIE 8,8
88595,2675,2500000,2999999,SERIE 8,8
88596,2675,8000000,9099999,SERIE 8,8
88597,2675,9200000,9299999,SERIE 8,8
88598,2675,9700000,9999999,SERIE 8,8
88599,2679,0,999999,,700
88600,2680,0,999999,,800
88601,2681,6140000,6140999,,255
88602,2681,6141000,6141999,,255
88603,2681,6142000,6142999,,255
88604,2681,6143000,6143999,,255
88605,2681,6144000,6144999,,255
88606,2682,6140000,6140999,,255
88607,2682,6141000,6141999,,255
88608,2682,6142000,6142999,,255
88609,2682,6143000,6143999,,255
88610,2682,6144000,6144999,,255
88611,2683,6000000,6009999,,255
88612,2684,6145000,6145999,,255
88613,2684,6146000,6146999,,255
88614,2684,6147000,6147999,,255
88615,2684,6148000,6148999,,255
88616,2684,6149000,6149999,,255
88617,2684,6150000,6159999,,255
88618,2685,4145000,4145999,,257
88619,2685,4146000,4146999,,257
88620,2685,4147000,4147999,,257
88621,2685,4148000,4148999,,257
88622,2685,4149000,4149999,,257
88623,2686,4145000,4145999,,257
88624,2686,4146000,4146999,,257
88625,2686,4147000,4147999,,257
88626,2686,4148000,4148999,,257
88627,2686,4149000,4149999,,257
88628,2687,4000000,4009999,,257
88629,2687,4140000,4140999,,257
88630,2687,4141000,4141999,,257
88631,2687,4142000,4142999,,257
88632,2687,4143000,4143999,,257
88633,2687,4144000,4144999,,257
88634,2688,4140000,4140999,,257
88635,2688,4141000,4141999,,257
88636,2688,4142000,4142999,,257
88637,2688,4143000,4143999,,257
88638,2688,4144000,4144999,,257
88639,2689,4150000,4159999,,257
88640,2690,4150000,4159999,,257
88641,2691,5140000,5140999,,256
88642,2691,5141000,5141999,,256
88643,2691,5142000,5142999,,256
88644,2691,5143000,5143999,,256
88645,2692,5145000,5145999,,256
88646,2692,5146000,5146999,,256
88647,2692,5147000,5147999,,256
88648,2692,5148000,5148999,,256
88649,2692,5149000,5149999,,256
88650,2693,5140000,5140999,,256
88651,2693,5141000,5141999,,256
88652,2693,5142000,5142999,,256
88653,2693,5143000,5143999,,256
88654,2694,5144000,5144999,,256
88655,2695,5145000,5145999,,247
88656,2695,5146000,5146999,,247
88657,2695,5147000,5147999,,247
88658,2695,5148000,5148999,,247
88659,2695,5149000,5149999,,247
88660,2696,5144000,5144999,,247
88661,2697,5140000,5140999,,247
88662,2697,5141000,5141999,,247
88663,2697,5142000,5142999,,247
88664,2697,5143000,5143999,,247
88665,2698,5144000,5144999,,247
88666,2699,5145000,5145999,,247
88667,2699,5146000,5146999,,247
88668,2699,5147000,5147999,,247
88669,2699,5148000,5148999,,247
88670,2699,5149000,5149999,,247
88671,2700,5145000,5145999,,247
88672,2700,5146000,5146999,,247
88673,2700,5147000,5147999,,247
88674,2700,5148000,5148999,,247
88675,2700,5149000,5149999,,247
88676,2701,5145000,5145999,,247
88677,2701,5146000,5146999,,247
88678,2701,5147000,5147999,,247
88679,2701,5148000,5148999,,247
88680,2701,5149000,5149999,,247
88681,2702,5145000,5145999,,247
88682,2702,5146000,5146999,,247
88683,2702,5147000,5147999,,247
88684,2702,5148000,5148999,,247
88685,2702,5149000,5149999,,247
88686,2703,5144000,5144999,,247
88687,2704,5145000,5145999,,247
88688,2704,5146000,5146999,,247
88689,2704,5147000,5147999,,247
88690,2704,5148000,5148999,,247
88691,2704,5149000,5149999,,247
88692,2705,5144000,5144999,,247
88693,2706,5140000,5140999,,247
88694,2706,5141000,5141999,,247
88695,2706,5142000,5142999,,247
88696,2706,5143000,5143999,,247
88697,2707,4145000,4145999,,278
88698,2707,4146000,4146999,,278
88699,2707,4147000,4147999,,278
88700,2707,4148000,4148999,,278
88701,2707,4149000,4149999,,278
88702,2708,4144000,4144999,,278
88703,2709,4145000,4145999,,278
88704,2709,4146000,4146999,,278
88705,2709,4147000,4147999,,278
88706,2709,4148000,4148999,,278
88707,2709,4149000,4149999,,278
88708,2710,4145000,4145999,,278
88709,2710,4146000,4146999,,278
88710,2710,4147000,4147999,,278
88711,2710,4148000,4148999,,278
88712,2710,4149000,4149999,,278
88713,2711,4140000,4140999,,278
88714,2711,4141000,4141999,,278
88715,2711,4142000,4142999,,278
88716,2711,4143000,4143999,,278
88717,2703,6145000,6145999,,255
88718,2703,6146000,6146999,,255
88719,2703,6147000,6147999,,255
88720,2703,6148000,6148999,,255
88721,2703,6149000,6149999,,255
88722,2703,6150000,6159999,,255
88723,2713,4150000,4159999,,269
88724,2714,4145000,4145999,,269
88725,2714,4146000,4146999,,269
88726,2714,4147000,4147999,,269
88727,2714,4148000,4148999,,269
88728,2714,4149000,4149999,,269
88729,2715,4000000,4009999,,269
88730,2716,4140000,4140999,,269
88731,2716,4141000,4141999,,269
88732,2716,4142000,4142999,,269
88733,2716,4143000,4143999,,269
88734,2716,4144000,4144999,,269
88735,2717,4140000,4140999,,269
88736,2717,4141000,4141999,,269
88737,2717,4142000,4142999,,269
88738,2717,4143000,4143999,,269
88739,2717,4144000,4144999,,269
88740,2718,4160000,4169999,,279
88741,2719,4160000,4169999,,279
88742,2720,4160000,4169999,,279
88743,2721,4140000,4149999,,279
88744,2722,4140000,4149999,,279
88745,2723,4140000,4149999,,279
88746,2724,4150000,4159999,,279
88747,2725,4140000,4149999,,268
88748,2726,4150000,4159999,,268
88749,2726,4160000,4169999,,268
88750,2727,4140000,4149999,,268
88751,2728,4000000,4009999,,268
88752,2729,4140000,4149999,,268
88753,2730,4150000,4159999,,268
88754,2730,4160000,4169999,,268
88755,2731,4140000,4149999,,242
88756,2731,4150000,4159999,,242
88757,2732,5144000,5144999,,253
88758,2733,5140000,5140999,,253
88759,2733,5141000,5141999,,253
88760,2733,5142000,5142999,,253
88761,2733,5143000,5143999,,253
88762,2734,5140000,5140999,,253
88763,2734,5141000,5141999,,253
88764,2734,5142000,5142999,,253
88765,2734,5143000,5143999,,253
88766,2735,5140000,5140999,,253
88767,2735,5141000,5141999,,253
88768,2735,5142000,5142999,,253
88769,2735,5143000,5143999,,253
88770,2736,5145000,5145999,,253
88771,2736,5146000,5146999,,253
88772,2736,5147000,5147999,,253
88773,2736,5148000,5148999,,253
88774,2736,5149000,5149999,,253
88775,2737,5144000,5144999,,253
88776,2738,5145000,5145999,,253
88777,2738,5146000,5146999,,253
88778,2738,5147000,5147999,,253
88779,2738,5148000,5148999,,253
88780,2738,5149000,5149999,,253
88781,2739,5145000,5145999,,253
88782,2739,5146000,5146999,,253
88783,2739,5147000,5147999,,253
88784,2739,5148000,5148999,,253
88785,2739,5149000,5149999,,253
88786,2740,7140000,7149999,,251
88787,2740,7150000,7159999,,251
88788,2740,7160000,7169999,,251
88789,2740,7170000,7179999,,251
88790,2740,7180000,7189999,,251
88791,2740,7190000,7199999,,251
88792,2740,8140000,8149999,,251
88793,2740,8150000,8159999,,251
88794,2740,8160000,8169999,,251
88795,2741,7140000,7149999,,251
88796,2741,7150000,7159999,,251
88797,2741,7160000,7169999,,251
88798,2741,7170000,7179999,,251
88799,2741,7180000,7189999,,251
88800,2741,7190000,7199999,,251
88801,2741,8140000,8149999,,251
88802,2741,8150000,8159999,,251
88803,2741,8160000,8169999,,251
88804,2742,7140000,7149999,,251
88805,2742,7150000,7159999,,251
88806,2742,7160000,7169999,,251
88807,2742,7170000,7179999,,251
88808,2742,7180000,7189999,,251
88809,2742,7190000,7199999,,251
88810,2742,8140000,8149999,,251
88811,2742,8150000,8159999,,251
88812,2742,8160000,8169999,,251
88813,2743,7100000,7109999,,251
88814,2744,7140000,7149999,,251
88815,2744,7150000,7159999,,251
88816,2744,7160000,7169999,,251
88817,2744,7170000,7179999,,251
88818,2744,7180000,7189999,,251
88819,2744,7190000,7199999,,251
88820,2744,8140000,8149999,,251
88821,2744,8150000,8159999,,251
88822,2744,8160000,8169999,,251
88823,2745,7140000,7149999,,251
88824,2745,7150000,7159999,,251
88825,2745,7160000,7169999,,251
88826,2745,7170000,7179999,,251
88827,2745,7180000,7189999,,251
88828,2745,7190000,7199999,,251
88829,2745,8140000,8149999,,251
88830,2745,8150000,8159999,,251
88831,2745,8160000,8169999,,251
88832,2746,7140000,7149999,,251
88833,2746,7150000,7159999,,251
88834,2746,7160000,7169999,,251
88835,2746,7170000,7179999,,251
88836,2746,7180000,7189999,,251
88837,2746,7190000,7199999,,251
88838,2746,8140000,8149999,,251
88839,2746,8150000,8159999,,251
88840,2746,8160000,8169999,,251
88841,2747,4140000,4149999,,252
88842,2747,4150000,4159999,,252
88843,2748,4140000,4149999,,252
88844,2748,4150000,4159999,,252
88845,2749,4140000,4149999,,252
88846,2749,4150000,4159999,,252
88847,2750,4140000,4149999,,252
88848,2750,4150000,4159999,,252
88849,2751,4140000,4149999,,252
88850,2751,4150000,4159999,,252
88851,2752,4140000,4149999,,252
88852,2752,4150000,4159999,,252
88853,2753,4140000,4149999,,252
88854,2753,4150000,4159999,,252
88855,2754,4000000,4009999,,252
88856,2753,8000000,8009999,,261
88857,2753,7140000,7149999,,261
88858,2753,7150000,7159999,,261
